OrthoGroup	Function	Contrast	Source	DETot
OG0006170	None Immune	GramNegative	A.melifera, Apinae	2
OG0006180	None Immune	GramNegative	A.melifera	1
OG0006186	None Immune	GramNegative	C.australensis	1
OG0006201	None Immune	GramNegative	P.lanio	1
OG0006213	None Immune	GramNegative	P.lanio	1
OG0006221	None Immune	GramNegative	P.lanio	1
OG0006227	None Immune	GramNegative	P.lanio	1
OG0006263	None Immune	GramNegative	P.lanio	1
OG0006294	None Immune	GramNegative	P.lanio	1
OG0006299	None Immune	GramNegative	P.lanio	1
OG0006300	None Immune	GramNegative	C.australensis	1
OG0006306	None Immune	GramNegative	P.lanio	1
OG0006310	None Immune	GramNegative	B.terrestris	1
OG0006316	None Immune	GramNegative	P.lanio	1
OG0006321	None Immune	GramNegative	A.melifera	1
OG0006326	None Immune	GramNegative	P.lanio	1
OG0006330	None Immune	GramNegative	P.lanio	1
OG0006335	None Immune	GramNegative	P.lanio	1
OG0006363	None Immune	GramNegative	P.lanio	1
OG0006364	None Immune	GramNegative	B.terrestris	1
OG0006367	None Immune	GramNegative	P.lanio	1
OG0006373	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0006406	None Immune	GramNegative	A.melifera	1
OG0006414	None Immune	GramNegative	B.terrestris	1
OG0006456	None Immune	GramNegative	A.melifera	1
OG0006459	None Immune	GramNegative	A.melifera	1
OG0006469	None Immune	GramNegative	B.terrestris, C.australensis	2
OG0006485	None Immune	GramNegative	C.australensis	1
OG0006487	None Immune	GramNegative	P.lanio	1
OG0006488	None Immune	GramNegative	P.lanio	1
OG0006496	None Immune	GramNegative	P.lanio	1
OG0006515	None Immune	GramNegative	P.lanio	1
OG0006541	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0006555	None Immune	GramNegative	P.lanio	1
OG0006557	None Immune	GramNegative	A.melifera	1
OG0006574	None Immune	GramNegative	B.terrestris	1
OG0006578	None Immune	GramNegative	A.melifera	1
OG0006595	None Immune	GramNegative	A.melifera	1
OG0006597	None Immune	GramNegative	P.lanio	1
OG0006613	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0006663	None Immune	GramNegative	P.lanio	1
OG0006665	None Immune	GramNegative	P.lanio	1
OG0006695	None Immune	GramNegative	P.lanio	1
OG0006711	None Immune	GramNegative	P.lanio	1
OG0006718	None Immune	GramNegative	P.lanio	1
OG0006730	None Immune	GramNegative	P.lanio	1
OG0006733	None Immune	GramNegative	P.lanio	1
OG0006743	None Immune	GramNegative	C.australensis	1
OG0006744	None Immune	GramNegative	P.lanio	1
OG0006745	None Immune	GramNegative	B.terrestris	1
OG0006754	None Immune	GramNegative	A.melifera	1
OG0006756	None Immune	GramNegative	P.lanio	1
OG0006766	None Immune	GramNegative	A.melifera, C.australensis	2
OG0006778	None Immune	GramNegative	A.melifera	1
OG0006786	None Immune	GramNegative	A.melifera	1
OG0006826	None Immune	GramNegative	P.lanio	1
OG0006846	None Immune	GramNegative	A.melifera	1
OG0006854	None Immune	GramNegative	B.terrestris	1
OG0006892	None Immune	GramNegative	P.lanio	1
OG0006897	None Immune	GramNegative	B.terrestris	1
OG0006909	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0006918	None Immune	GramNegative	P.lanio	1
OG0006925	None Immune	GramNegative	P.lanio	1
OG0006934	None Immune	GramNegative	P.lanio	1
OG0006942	None Immune	GramNegative	P.lanio	1
OG0006946	None Immune	GramNegative	P.lanio	1
OG0006963	None Immune	GramNegative	A.melifera	1
OG0006966	None Immune	GramNegative	A.melifera	1
OG0006973	None Immune	GramNegative	A.melifera	1
OG0006990	None Immune	GramNegative	A.melifera	1
OG0007013	None Immune	GramNegative	A.melifera	1
OG0007022	None Immune	GramNegative	P.lanio	1
OG0007025	None Immune	GramNegative	C.australensis	1
OG0007037	None Immune	GramNegative	C.australensis	1
OG0007049	None Immune	GramNegative	P.lanio	1
OG0007050	None Immune	GramNegative	A.melifera	1
OG0007057	None Immune	GramNegative	P.lanio	1
OG0007059	None Immune	GramNegative	A.melifera, P.lanio	2
OG0007060	None Immune	GramNegative	C.australensis	1
OG0007062	None Immune	GramNegative	P.lanio	1
OG0007075	None Immune	GramNegative	P.lanio	1
OG0007093	None Immune	GramNegative	P.lanio	1
OG0007095	None Immune	GramNegative	B.terrestris	1
OG0007102	None Immune	GramNegative	P.lanio	1
OG0007112	None Immune	GramNegative	B.terrestris, P.lanio	2
OG0007130	None Immune	GramNegative	P.lanio	1
OG0007138	None Immune	GramNegative	P.lanio	1
OG0007149	None Immune	GramNegative	P.lanio	1
OG0007158	None Immune	GramNegative	A.melifera, B.terrestris	2
OG0007167	None Immune	GramNegative	P.lanio	1
OG0007181	None Immune	GramNegative	P.lanio	1
OG0007211	None Immune	GramNegative	A.melifera, P.lanio	2
OG0007303	None Immune	GramNegative	A.melifera	1
OG0007365	None Immune	GramNegative	A.melifera	1
OG0007369	None Immune	GramNegative	P.lanio	1
OG0007370	None Immune	GramNegative	P.lanio	1
OG0007398	None Immune	GramNegative	A.melifera	1
OG0007408	None Immune	GramNegative	A.melifera	1
OG0007415	None Immune	GramNegative	B.terrestris	1
OG0007421	None Immune	GramNegative	A.melifera	1
OG0007428	None Immune	GramNegative	P.lanio	1
OG0007434	None Immune	GramNegative	A.melifera	1
OG0007451	None Immune	GramNegative	A.melifera	1
OG0007454	None Immune	GramNegative	P.lanio	1
OG0007464	None Immune	GramNegative	B.terrestris	1
OG0007471	None Immune	GramNegative	A.melifera	1
OG0007492	None Immune	GramNegative	A.melifera	1
OG0007493	None Immune	GramNegative	A.melifera	1
OG0007521	None Immune	GramNegative	P.lanio	1
OG0007539	None Immune	GramNegative	P.lanio	1
OG0007548	None Immune	GramNegative	P.lanio	1
OG0007560	None Immune	GramNegative	A.melifera	1
OG0007562	None Immune	GramNegative	B.terrestris	1
OG0007576	None Immune	GramNegative	P.lanio	1
OG0007622	None Immune	GramNegative	A.melifera	1
OG0007629	None Immune	GramNegative	A.melifera	1
OG0007653	None Immune	GramNegative	B.terrestris	1
OG0007657	None Immune	GramNegative	A.melifera	1
OG0007667	None Immune	GramNegative	B.terrestris	1
OG0007683	None Immune	GramNegative	P.lanio	1
OG0007694	None Immune	GramNegative	B.terrestris	1
OG0007697	None Immune	GramNegative	P.lanio	1
OG0007719	None Immune	GramNegative	P.lanio	1
OG0007767	None Immune	GramNegative	P.lanio	1
OG0007768	None Immune	GramNegative	P.lanio	1
OG0007877	None Immune	GramNegative	P.lanio	1
OG0007886	None Immune	GramNegative	A.melifera	1
OG0007905	None Immune	GramNegative	A.melifera	1
OG0007957	None Immune	GramNegative	P.lanio	1
OG0007986	None Immune	GramNegative	P.lanio	1
OG0007998	None Immune	GramNegative	P.lanio	1
OG0008010	None Immune	GramNegative	A.melifera, B.terrestris, P.lanio	3
OG0008042	None Immune	GramNegative	P.lanio	1
OG0008064	None Immune	GramNegative	P.lanio	1
OG0008078	None Immune	GramNegative	A.melifera	1
OG0008091	None Immune	GramNegative	P.lanio	1
OG0008094	None Immune	GramNegative	P.lanio	1
OG0008124	None Immune	GramNegative	A.melifera, P.lanio	2
OG0008134	None Immune	GramNegative	P.lanio	1
OG0008135	None Immune	GramNegative	P.lanio	1
OG0008179	None Immune	GramNegative	A.melifera	1
OG0008190	None Immune	GramNegative	P.lanio	1
OG0008235	None Immune	GramNegative	B.terrestris	1
OG0008246	None Immune	GramNegative	P.lanio	1
OG0008253	None Immune	GramNegative	A.melifera	1
OG0008311	None Immune	GramNegative	B.terrestris	1
OG0008322	None Immune	GramNegative	P.lanio	1
OG0008330	None Immune	GramNegative	B.terrestris	1
OG0008340	None Immune	GramNegative	A.melifera	1
OG0008364	None Immune	GramNegative	A.melifera	1
OG0008366	None Immune	GramNegative	P.lanio	1
OG0008375	None Immune	GramNegative	P.lanio	1
OG0008396	None Immune	GramNegative	P.lanio	1
OG0008407	None Immune	GramNegative	B.terrestris, P.lanio	2
OG0008411	None Immune	GramNegative	Apinae	1
OG0008481	None Immune	GramNegative	P.lanio	1
OG0008524	None Immune	GramNegative	B.terrestris, P.lanio	2
OG0008537	None Immune	GramNegative	P.lanio	1
OG0008538	None Immune	GramNegative	B.terrestris	1
OG0008541	None Immune	GramNegative	P.lanio	1
OG0008543	None Immune	GramNegative	P.lanio	1
OG0008551	None Immune	GramNegative	A.melifera	1
OG0008555	None Immune	GramNegative	A.melifera	1
OG0008559	None Immune	GramNegative	C.australensis	1
OG0008565	None Immune	GramNegative	P.lanio	1
OG0008591	None Immune	GramNegative	P.lanio	1
OG0008595	None Immune	GramNegative	B.terrestris	1
OG0008609	None Immune	GramNegative	A.melifera	1
OG0008615	None Immune	GramNegative	P.lanio	1
OG0008703	None Immune	GramNegative	A.melifera	1
OG0008724	None Immune	GramNegative	B.terrestris	1
OG0008736	None Immune	GramNegative	P.lanio	1
OG0008742	None Immune	GramNegative	P.lanio	1
OG0008763	None Immune	GramNegative	P.lanio	1
OG0008802	None Immune	GramNegative	P.lanio	1
OG0008863	None Immune	GramNegative	P.lanio	1
OG0008867	None Immune	GramNegative	B.terrestris	1
OG0008893	None Immune	GramNegative	A.melifera	1
OG0008929	None Immune	GramNegative	P.lanio	1
OG0008930	None Immune	GramNegative	C.australensis	1
OG0008938	None Immune	GramNegative	A.melifera	1
OG0008961	None Immune	GramNegative	B.terrestris	1
OG0009010	None Immune	GramNegative	A.melifera	1
OG0009044	None Immune	GramNegative	B.terrestris	1
OG0009052	None Immune	GramNegative	A.melifera	1
OG0009093	None Immune	GramNegative	A.melifera	1
OG0009099	None Immune	GramNegative	A.melifera	1
OG0009198	None Immune	GramNegative	B.terrestris	1
OG0009235	None Immune	GramNegative	A.melifera, P.lanio	2
OG0009291	None Immune	GramNegative	A.melifera	1
OG0009292	None Immune	GramNegative	P.lanio	1
OG0009319	None Immune	GramNegative	A.melifera	1
OG0009352	None Immune	GramNegative	P.lanio	1
OG0009368	None Immune	GramNegative	A.melifera	1
OG0009386	None Immune	GramNegative	B.terrestris	1
OG0009401	None Immune	GramNegative	C.australensis	1
OG0009429	None Immune	GramNegative	A.melifera	1
OG0009622	None Immune	GramNegative	B.terrestris	1
OG0009665	None Immune	GramNegative	A.melifera	1
OG0009884	None Immune	GramNegative	A.melifera	1
OG0009887	None Immune	GramNegative	A.melifera	1
OG0009889	None Immune	GramNegative	B.terrestris	1
OG0010249	None Immune	GramNegative	A.melifera	1
OG0010254	None Immune	GramNegative	A.melifera	1
OG0010301	None Immune	GramNegative	A.melifera	1
OG0010675	None Immune	GramNegative	A.melifera	1
OG0010699	None Immune	GramNegative	A.melifera	1
OG0010739	None Immune	GramNegative	A.melifera	1
OG0010748	None Immune	GramNegative	A.melifera	1
OG0010771	None Immune	GramNegative	B.terrestris	1
OG0010778	None Immune	GramNegative	A.melifera	1
OG0010797	None Immune	GramNegative	A.melifera	1
OG0000009	Putative Immune	GramNegative	B.terrestris, P.lanio	2
OG0000044	Putative Immune	GramNegative	B.terrestris, P.lanio	2
OG0000054	Putative Immune	GramNegative	P.lanio	1
OG0000067	Putative Immune	GramNegative	A.melifera, B.terrestris, P.lanio	3
OG0000068	Putative Immune	GramNegative	P.lanio	1
OG0000082	Putative Immune	GramNegative	A.melifera, P.lanio	2
OG0000087	Putative Immune	GramNegative	C.australensis, P.lanio	2
OG0000090	Putative Immune	GramNegative	A.melifera, B.terrestris	2
OG0000110	Putative Immune	GramNegative	B.terrestris	1
OG0000151	Putative Immune	GramNegative	A.melifera, B.terrestris	2
OG0000244	Putative Immune	GramNegative	A.melifera, Apinae	2
OG0000266	Putative Immune	GramNegative	A.melifera, B.terrestris	2
OG0000456	Putative Immune	GramNegative	P.lanio	1
OG0000597	Putative Immune	GramNegative	A.melifera	1
OG0000602	Putative Immune	GramNegative	P.lanio	1
OG0000605	Putative Immune	GramNegative	B.terrestris	1
OG0000634	Putative Immune	GramNegative	A.melifera	1
OG0000673	Putative Immune	GramNegative	B.terrestris, P.lanio	2
OG0000797	Putative Immune	GramNegative	P.lanio	1
OG0000912	Putative Immune	GramNegative	B.terrestris	1
OG0000934	Putative Immune	GramNegative	B.terrestris	1
OG0001052	Putative Immune	GramNegative	B.terrestris	1
OG0001251	Putative Immune	GramNegative	A.melifera, P.lanio	2
OG0001255	Putative Immune	GramNegative	A.melifera, B.terrestris, C.australensis	3
OG0001303	Putative Immune	GramNegative	A.melifera	1
OG0001697	Putative Immune	GramNegative	A.melifera	1
OG0001762	Putative Immune	GramNegative	A.melifera, B.terrestris	2
OG0001768	Putative Immune	GramNegative	Apinae	1
OG0001783	Putative Immune	GramNegative	P.lanio	1
OG0001841	Putative Immune	GramNegative	A.melifera	1
OG0002123	Putative Immune	GramNegative	B.terrestris	1
OG0002214	Putative Immune	GramNegative	A.melifera	1
OG0002284	Putative Immune	GramNegative	A.melifera, B.terrestris, C.australensis	3
OG0002476	Putative Immune	GramNegative	A.melifera	1
OG0002814	Putative Immune	GramNegative	A.melifera, B.terrestris	2
OG0002816	Putative Immune	GramNegative	P.lanio	1
OG0003154	Putative Immune	GramNegative	A.melifera, B.terrestris	2
OG0003482	Putative Immune	GramNegative	B.terrestris	1
OG0003567	Putative Immune	GramNegative	P.lanio	1
OG0004236	Putative Immune	GramNegative	A.melifera	1
OG0004253	Putative Immune	GramNegative	A.melifera, B.terrestris	2
OG0004831	Putative Immune	GramNegative	A.melifera, C.australensis	2
OG0004990	Putative Immune	GramNegative	B.terrestris	1
OG0005021	Putative Immune	GramNegative	A.melifera	1
OG0005025	Putative Immune	GramNegative	P.lanio	1
OG0005082	Putative Immune	GramNegative	B.terrestris	1
OG0006092	Putative Immune	GramNegative	A.melifera	1
OG0006477	Putative Immune	GramNegative	B.terrestris	1
OG0006747	Putative Immune	GramNegative	P.lanio	1
OG0007193	Putative Immune	GramNegative	B.terrestris	1
OG0007234	Putative Immune	GramNegative	A.melifera, C.australensis	2
OG0007668	Putative Immune	GramNegative	B.terrestris	1
OG0007796	Putative Immune	GramNegative	B.terrestris	1
OG0008363	Putative Immune	GramNegative	B.terrestris	1
OG0008376	Putative Immune	GramNegative	A.melifera, P.lanio	2
OG0008380	Putative Immune	GramNegative	P.lanio	1
OG0008945	Putative Immune	GramNegative	A.melifera, B.terrestris, C.australensis	3
OG0009073	Putative Immune	GramNegative	Apinae	1
OG0009341	Putative Immune	GramNegative	P.lanio	1
OG0009348	Putative Immune	GramNegative	A.melifera	1
OG0000014	Unknown	GramNegative	C.australensis	1
OG0000015	Unknown	GramNegative	P.lanio	1
OG0000022	Unknown	GramNegative	B.terrestris, P.lanio	2
OG0000035	Unknown	GramNegative	P.lanio	1
OG0000057	Unknown	GramNegative	P.lanio	1
OG0000074	Unknown	GramNegative	B.terrestris	1
OG0000352	Unknown	GramNegative	P.lanio	1
OG0001666	Unknown	GramNegative	P.lanio	1
OG0002097	Unknown	GramNegative	P.lanio	1
OG0007259	Unknown	GramNegative	P.lanio	1
OG0007260	Unknown	GramNegative	P.lanio	1
OG0007549	Unknown	GramNegative	P.lanio	1
OG0007711	Unknown	GramNegative	P.lanio	1
OG0007826	Unknown	GramNegative	B.terrestris	1
OG0008449	Unknown	GramNegative	C.australensis, P.lanio	2
OG0008469	Unknown	GramNegative	P.lanio	1
OG0008665	Unknown	GramNegative	B.terrestris, C.australensis	2
OG0008733	Unknown	GramNegative	B.terrestris	1
OG0008792	Unknown	GramNegative	P.lanio	1
OG0008826	Unknown	GramNegative	P.lanio	1
OG0008860	Unknown	GramNegative	P.lanio	1
OG0008908	Unknown	GramNegative	B.terrestris	1
OG0009141	Unknown	GramNegative	B.terrestris	1
OG0009181	Unknown	GramNegative	P.lanio	1
OG0009264	Unknown	GramNegative	P.lanio	1
OG0009299	Unknown	GramNegative	P.lanio	1
OG0009301	Unknown	GramNegative	P.lanio	1
OG0009310	Unknown	GramNegative	P.lanio	1
OG0009332	Unknown	GramNegative	P.lanio	1
OG0009440	Unknown	GramNegative	P.lanio	1
OG0009470	Unknown	GramNegative	P.lanio	1
OG0009494	Unknown	GramNegative	P.lanio	1
OG0009520	Unknown	GramNegative	P.lanio	1
OG0009537	Unknown	GramNegative	B.terrestris	1
OG0009562	Unknown	GramNegative	P.lanio	1
OG0009586	Unknown	GramNegative	P.lanio	1
OG0009597	Unknown	GramNegative	P.lanio	1
OG0009758	Unknown	GramNegative	P.lanio	1
OG0009970	Unknown	GramNegative	B.terrestris	1
OG0010043	Unknown	GramNegative	P.lanio	1
OG0010323	Unknown	GramNegative	B.terrestris	1
OG0010396	Unknown	GramNegative	C.australensis	1
OG0010629	Unknown	GramNegative	P.lanio	1
OG0010631	Unknown	GramNegative	P.lanio	1
OG0010643	Unknown	GramNegative	P.lanio	1
OG0010648	Unknown	GramNegative	P.lanio	1
OG0011011	Unknown	GramNegative	P.lanio	1
OG0011022	Unknown	GramNegative	P.lanio	1
Unassigned_Amel_46	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_47	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_48	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_49	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_50	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_51	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_52	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_53	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_54	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_55	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_56	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_57	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_58	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_59	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_60	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_61	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_62	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_63	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_64	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_65	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_66	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_67	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_68	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_69	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_70	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_71	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_72	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_73	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_74	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_75	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_76	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_77	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_78	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_79	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_80	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_81	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_82	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_83	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_84	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_85	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_86	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_87	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_88	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_89	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_90	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_91	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_92	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_93	Unknown	GramNegative	A.melifera	1
Unassigned_Amel_94	Unknown	GramNegative	A.melifera	1
Unassigned_Bter_114	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_115	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_116	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_117	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_118	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_119	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_120	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_121	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_122	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_123	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_124	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_125	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_126	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_127	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_128	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_129	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_130	Unknown	GramNegative	B.terrestris	1
Unassigned_Bter_131	Unknown	GramNegative	B.terrestris	1
Unassigned_Caus_174	Unknown	GramNegative	C.australensis	1
Unassigned_Caus_175	Unknown	GramNegative	C.australensis	1
Unassigned_Caus_176	Unknown	GramNegative	C.australensis	1
Unassigned_Caus_177	Unknown	GramNegative	C.australensis	1
Unassigned_Caus_178	Unknown	GramNegative	C.australensis	1
Unassigned_Caus_179	Unknown	GramNegative	C.australensis	1
Unassigned_Caus_180	Unknown	GramNegative	C.australensis	1
Unassigned_Caus_181	Unknown	GramNegative	C.australensis	1
Unassigned_Caus_182	Unknown	GramNegative	C.australensis	1
Unassigned_Plan_218	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_219	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_220	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_221	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_222	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_223	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_224	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_225	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_226	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_227	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_228	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_229	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_230	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_231	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_232	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_233	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_234	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_235	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_236	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_237	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_238	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_239	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_240	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_241	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_242	Unknown	GramNegative	P.lanio	1
Unassigned_Plan_243	Unknown	GramNegative	P.lanio	1
OG0000399	Immune	GramNegative, GramPositive	A.melifera, B.terrestris, P.lanio	3
OG0000635	Immune	GramNegative, GramPositive	Anthophila, Apinae	2
OG0000699	Immune	GramNegative, GramPositive	A.melifera, B.terrestris	2
OG0002761	Immune	GramNegative, GramPositive	P.lanio	1
OG0002872	Immune	GramNegative, GramPositive	A.melifera, B.terrestris	2
OG0003982	Immune	GramNegative, GramPositive	Aculeata, AgeControlled, Anthophila, Apinae	4
OG0005529	Immune	GramNegative, GramPositive	P.lanio	1
OG0005749	Immune	GramNegative, GramPositive	A.melifera	1
OG0008514	Immune	GramNegative, GramPositive	A.melifera, B.terrestris, C.australensis	3
OG0000117	None Immune	GramNegative, GramPositive	P.lanio	1
OG0000140	None Immune	GramNegative, GramPositive	P.lanio	1
OG0000216	None Immune	GramNegative, GramPositive	P.lanio	1
OG0000222	None Immune	GramNegative, GramPositive	P.lanio	1
OG0000254	None Immune	GramNegative, GramPositive	A.melifera, P.lanio	2
OG0000419	None Immune	GramNegative, GramPositive	A.melifera	1
OG0000465	None Immune	GramNegative, GramPositive	A.melifera	1
OG0000486	None Immune	GramNegative, GramPositive	P.lanio	1
OG0000511	None Immune	GramNegative, GramPositive	A.melifera	1
OG0000534	None Immune	GramNegative, GramPositive	P.lanio	1
OG0000695	None Immune	GramNegative, GramPositive	A.melifera	1
OG0000708	None Immune	GramNegative, GramPositive	C.australensis	1
OG0000856	None Immune	GramNegative, GramPositive	A.melifera	1
OG0000952	None Immune	GramNegative, GramPositive	C.australensis	1
OG0001012	None Immune	GramNegative, GramPositive	C.australensis	1
OG0001084	None Immune	GramNegative, GramPositive	P.lanio	1
OG0001114	None Immune	GramNegative, GramPositive	P.lanio	1
OG0001123	None Immune	GramNegative, GramPositive	P.lanio	1
OG0001200	None Immune	GramNegative, GramPositive	A.melifera	1
OG0001214	None Immune	GramNegative, GramPositive	P.lanio	1
OG0001218	None Immune	GramNegative, GramPositive	P.lanio	1
OG0001242	None Immune	GramNegative, GramPositive	P.lanio	1
OG0001245	None Immune	GramNegative, GramPositive	P.lanio	1
OG0001254	None Immune	GramNegative, GramPositive	P.lanio	1
OG0001262	None Immune	GramNegative, GramPositive	P.lanio	1
OG0001268	None Immune	GramNegative, GramPositive	P.lanio	1
OG0001289	None Immune	GramNegative, GramPositive	P.lanio	1
OG0001410	None Immune	GramNegative, GramPositive	P.lanio	1
OG0001537	None Immune	GramNegative, GramPositive	P.lanio	1
OG0001568	None Immune	GramNegative, GramPositive	P.lanio	1
OG0001687	None Immune	GramNegative, GramPositive	A.melifera	1
OG0001733	None Immune	GramNegative, GramPositive	A.melifera	1
OG0001828	None Immune	GramNegative, GramPositive	A.melifera	1
OG0001865	None Immune	GramNegative, GramPositive	P.lanio	1
OG0002101	None Immune	GramNegative, GramPositive	A.melifera	1
OG0002113	None Immune	GramNegative, GramPositive	P.lanio	1
OG0002151	None Immune	GramNegative, GramPositive	P.lanio	1
OG0002177	None Immune	GramNegative, GramPositive	P.lanio	1
OG0002205	None Immune	GramNegative, GramPositive	A.melifera	1
OG0002223	None Immune	GramNegative, GramPositive	Apinae	1
OG0002246	None Immune	GramNegative, GramPositive	A.melifera	1
OG0002307	None Immune	GramNegative, GramPositive	A.melifera	1
OG0002320	None Immune	GramNegative, GramPositive	P.lanio	1
OG0002343	None Immune	GramNegative, GramPositive	P.lanio	1
OG0002444	None Immune	GramNegative, GramPositive	A.melifera	1
OG0002496	None Immune	GramNegative, GramPositive	A.melifera	1
OG0002547	None Immune	GramNegative, GramPositive	P.lanio	1
OG0002549	None Immune	GramNegative, GramPositive	A.melifera	1
OG0002654	None Immune	GramNegative, GramPositive	P.lanio	1
OG0002663	None Immune	GramNegative, GramPositive	A.melifera	1
OG0002688	None Immune	GramNegative, GramPositive	A.melifera	1
OG0002690	None Immune	GramNegative, GramPositive	A.melifera	1
OG0002704	None Immune	GramNegative, GramPositive	B.terrestris, C.australensis	2
OG0002727	None Immune	GramNegative, GramPositive	P.lanio	1
OG0002743	None Immune	GramNegative, GramPositive	P.lanio	1
OG0002863	None Immune	GramNegative, GramPositive	P.lanio	1
OG0002943	None Immune	GramNegative, GramPositive	P.lanio	1
OG0003076	None Immune	GramNegative, GramPositive	P.lanio	1
OG0003141	None Immune	GramNegative, GramPositive	A.melifera	1
OG0003216	None Immune	GramNegative, GramPositive	A.melifera	1
OG0003273	None Immune	GramNegative, GramPositive	P.lanio	1
OG0003297	None Immune	GramNegative, GramPositive	A.melifera	1
OG0003524	None Immune	GramNegative, GramPositive	A.melifera	1
OG0003547	None Immune	GramNegative, GramPositive	A.melifera	1
